Restaurant ID,Aggregate rating,Rating color,Rating text,Votes
4312,2.9,Orange,Average,11
18356811,3.1,Orange,Average,6
7315,2.8,Orange,Average,17
9145,3,Orange,Average,22
18025111,3,Orange,Average,5
303958,3.1,Orange,Average,8
4311,2.8,Orange,Average,10
7309,2.9,Orange,Average,15
7307,2.9,Orange,Average,6
4315,2.8,Orange,Average,5
305151,2.9,Orange,Average,5
7366,3.1,Orange,Average,16
9141,2.9,Orange,Average,5
18333396,2.9,Orange,Average,6
7363,3.9,Yellow,Good,23
305181,0,White,Not rated,0
18403469,0,White,Not rated,0
18416845,0,White,Not rated,0
302475,0,White,Not rated,1
18489805,0,White,Not rated,1
302473,0,White,Not rated,0
18361932,0,White,Not rated,0
18414467,0,White,Not rated,0
18358665,0,White,Not rated,0
18427203,0,White,Not rated,0
18358663,0,White,Not rated,0
18489807,0,White,Not rated,0
305183,0,White,Not rated,2
305153,0,White,Not rated,0
18372674,0,White,Not rated,2
18356797,0,White,Not rated,1
18414511,0,White,Not rated,0
18408033,0,White,Not rated,0
18358661,0,White,Not rated,0
18180072,0,White,Not rated,0
18311961,0,White,Not rated,3
18416830,0,White,Not rated,3
18357534,0,White,Not rated,0
18356819,0,White,Not rated,0
18356795,0,White,Not rated,1
18357529,0,White,Not rated,2
311666,0,White,Not rated,0
18357541,0,White,Not rated,0
312970,0,White,Not rated,0
305190,0,White,Not rated,2
303149,0,White,Not rated,1
18168164,0,White,Not rated,2
18489540,0,White,Not rated,1
18268344,0,White,Not rated,1
309219,0,White,Not rated,2
9129,0,White,Not rated,1
18358657,0,White,Not rated,1
312972,0,White,Not rated,2
18415377,0,White,Not rated,0
18489534,0,White,Not rated,0
18313112,0,White,Not rated,0
18416842,0,White,Not rated,0
7362,0,White,Not rated,0
305189,0,White,Not rated,1
3286,2.7,Orange,Average,17
4374,3.4,Orange,Average,39
4373,3.3,Orange,Average,57
18232577,3,Orange,Average,8
18317502,3.2,Orange,Average,13
18410770,3.1,Orange,Average,7
18303701,3.1,Orange,Average,8
18272391,0,White,Not rated,0
18422748,0,White,Not rated,1
18424643,0,White,Not rated,0
18481209,0,White,Not rated,0
304280,0,White,Not rated,3
18272389,0,White,Not rated,0
18261164,0,White,Not rated,0
18391757,0,White,Not rated,0
18273526,0,White,Not rated,0
309101,0,White,Not rated,0
18446419,0,White,Not rated,0
18424639,0,White,Not rated,0
18446411,0,White,Not rated,0
18424646,0,White,Not rated,0
18261162,0,White,Not rated,1
18273530,0,White,Not rated,0
18446424,0,White,Not rated,0
18272385,0,White,Not rated,3
18424635,0,White,Not rated,0
18272376,0,White,Not rated,0
18368943,0,White,Not rated,1
308286,3.2,Orange,Average,93
18261723,3.3,Orange,Average,78
18463424,3.1,Orange,Average,7
650,2.5,Orange,Average,52
1037,3.3,Orange,Average,191
6377,3.4,Orange,Average,75
311609,3.3,Orange,Average,51
18175252,3.3,Orange,Average,35
309448,3.4,Orange,Average,297
2863,3.2,Orange,Average,245
5135,2.7,Orange,Average,68
300828,3.3,Orange,Average,105
18238307,3.4,Orange,Average,45
1040,3,Orange,Average,183
18285199,3,Orange,Average,15
303423,2.8,Orange,Average,75
18354972,3.2,Orange,Average,17
18332076,3.3,Orange,Average,20
1406,3.4,Orange,Average,214
308444,2.6,Orange,Average,146
309452,3.4,Orange,Average,103
310312,3.3,Orange,Average,250
305162,3.4,Orange,Average,50
18471299,3.2,Orange,Average,14
4855,2.8,Orange,Average,120
18272382,3,Orange,Average,34
313398,3.3,Orange,Average,62
307746,3.4,Orange,Average,218
3043,3.4,Orange,Average,217
301190,2.8,Orange,Average,183
18233599,3.4,Orange,Average,155
1036,2.8,Orange,Average,198
310665,3.4,Orange,Average,485
18322671,3.2,Orange,Average,134
18353692,3.3,Orange,Average,37
18365877,3.6,Yellow,Good,61
310848,3.5,Yellow,Good,226
18398602,3.9,Yellow,Good,100
18376472,3.9,Yellow,Good,113
18455531,3.9,Yellow,Good,50
18208912,3.8,Yellow,Good,306
2586,3.5,Yellow,Good,361
301722,3.6,Yellow,Good,290
18285729,3.7,Yellow,Good,93
305526,3.7,Yellow,Good,370
18357542,3.8,Yellow,Good,55
18291199,3.7,Yellow,Good,132
5726,3.7,Yellow,Good,145
302922,3.8,Yellow,Good,45
7658,3.5,Yellow,Good,52
18286490,3.7,Yellow,Good,99
7654,3.6,Yellow,Good,82
18254534,3.5,Yellow,Good,99
9100,3.6,Yellow,Good,114
6475,3.6,Yellow,Good,427
300302,3.7,Yellow,Good,408
304302,3.5,Yellow,Good,60
306166,3.6,Yellow,Good,412
18345755,3.9,Yellow,Good,38
9751,3.7,Yellow,Good,137
2867,3.5,Yellow,Good,259
8346,3.6,Yellow,Good,148
305871,3.6,Yellow,Good,268
18425151,3.9,Yellow,Good,91
998,3.5,Yellow,Good,104
452,3.5,Yellow,Good,168
18163892,3.6,Yellow,Good,305
18432219,3.8,Yellow,Good,75
18458339,3.7,Yellow,Good,41
18375421,3.5,Yellow,Good,34
209,2.3,Red,Poor,185
18428394,2.3,Red,Poor,18
1030,2.4,Red,Poor,137
7661,2,Red,Poor,84
6179,2.2,Red,Poor,182
18446475,4.4,Green,Very Good,84
311161,4,Green,Very Good,308
313206,4,Green,Very Good,153
18334452,4,Green,Very Good,244
18253111,4.1,Green,Very Good,84
18219545,4,Green,Very Good,255
18348970,4.3,Green,Very Good,126
18334465,4,Green,Very Good,53
18272370,4.1,Green,Very Good,135
311846,3.2,Orange,Average,10
311432,3.3,Orange,Average,47
304972,0,White,Not rated,1
18356812,0,White,Not rated,2
18294392,0,White,Not rated,2
308489,0,White,Not rated,2
313175,4.2,Green,Very Good,278
301842,3.2,Orange,Average,20
311378,2.7,Orange,Average,7
301830,3,Orange,Average,6
18323144,3.2,Orange,Average,13
311377,3.1,Orange,Average,14
301848,2.9,Orange,Average,18
307998,3,Orange,Average,6
5940,3.1,Orange,Average,7
301826,3.1,Orange,Average,10
312923,3.2,Orange,Average,21
301817,3.5,Yellow,Good,25
301820,3.5,Yellow,Good,24
18460315,0,White,Not rated,3
301809,0,White,Not rated,3
18368012,0,White,Not rated,2
18429423,2.6,Orange,Average,4
6180,3.2,Orange,Average,19
301108,2.9,Orange,Average,5
8105,2.9,Orange,Average,7
313185,2.8,Orange,Average,7
8109,2.9,Orange,Average,4
304267,2.7,Orange,Average,20
313351,3.1,Orange,Average,13
309227,3.2,Orange,Average,51
18285695,2.7,Orange,Average,14
18146358,3,Orange,Average,8
312715,2.7,Orange,Average,29
311245,2.7,Orange,Average,11
6173,2.7,Orange,Average,28
301353,2.6,Orange,Average,25
300957,3.2,Orange,Average,86
312703,2.9,Orange,Average,6
6183,2.7,Orange,Average,33
301037,3.1,Orange,Average,34
8069,3,Orange,Average,8
306107,3.1,Orange,Average,77
308359,3.2,Orange,Average,24
18260604,2.7,Orange,Average,14
6185,2.7,Orange,Average,46
304259,2.6,Orange,Average,61
300959,2.7,Orange,Average,60
18238249,3,Orange,Average,20
309346,3.3,Orange,Average,45
307306,2.8,Orange,Average,8
18203881,3.3,Orange,Average,21
18138441,2.9,Orange,Average,5
8531,3,Orange,Average,22
18267785,2.7,Orange,Average,5
8110,2.9,Orange,Average,5
18281964,3,Orange,Average,4
2932,2.6,Orange,Average,53
6182,2.8,Orange,Average,11
18324529,3.3,Orange,Average,58
308237,2.8,Orange,Average,15
311894,3.1,Orange,Average,26
300960,3,Orange,Average,18
308222,2.8,Orange,Average,49
18258510,3.1,Orange,Average,7
308526,3.1,Orange,Average,7
301118,3.2,Orange,Average,23
309551,3.1,Orange,Average,53
9736,3.1,Orange,Average,80
18022625,3.4,Orange,Average,33
18420679,3.7,Yellow,Good,39
301361,3.6,Yellow,Good,165
312991,3.7,Yellow,Good,72
18277153,3.7,Yellow,Good,49
18273548,3.7,Yellow,Good,57
18399818,3.7,Yellow,Good,65
8062,0,White,Not rated,1
304254,0,White,Not rated,2
18469823,0,White,Not rated,0
18057803,0,White,Not rated,0
18208900,0,White,Not rated,2
18420694,0,White,Not rated,1
18438463,0,White,Not rated,0
18317329,0,White,Not rated,0
18442896,0,White,Not rated,0
18494989,0,White,Not rated,0
18432170,0,White,Not rated,1
18489526,0,White,Not rated,0
18375372,0,White,Not rated,1
8108,0,White,Not rated,3
6237,0,White,Not rated,2
311993,0,White,Not rated,2
18479003,0,White,Not rated,0
18472612,0,White,Not rated,0
18357972,0,White,Not rated,0
18375388,0,White,Not rated,3
18292453,0,White,Not rated,0
18421494,0,White,Not rated,0
8033,0,White,Not rated,0
18360957,0,White,Not rated,0
18281993,0,White,Not rated,1
18282003,0,White,Not rated,3
18421492,0,White,Not rated,0
6190,2.4,Red,Poor,49
2017,2.4,Red,Poor,76
308812,2.4,Red,Poor,36
308848,3.1,Orange,Average,12
301056,2.8,Orange,Average,14
301692,3.3,Orange,Average,48
18265707,3.2,Orange,Average,12
18368006,2.9,Orange,Average,4
18225277,3,Orange,Average,7
2936,2.7,Orange,Average,49
18291201,3,Orange,Average,5
3854,2.5,Orange,Average,25
308831,2.8,Orange,Average,11
301062,3.2,Orange,Average,44
5186,2.8,Orange,Average,8
3851,3.1,Orange,Average,22
305357,3.3,Orange,Average,23
2019,2.8,Orange,Average,69
305370,2.6,Orange,Average,94
301053,3.1,Orange,Average,81
308844,3.3,Orange,Average,16
308839,3.6,Yellow,Good,32
18440191,3.5,Yellow,Good,16
18203185,3.7,Yellow,Good,79
301047,3.8,Yellow,Good,94
312492,3.9,Yellow,Good,254
4672,3.7,Yellow,Good,410
311336,3.6,Yellow,Good,100
18379056,0,White,Not rated,0
18440185,0,White,Not rated,3
18440429,0,White,Not rated,0
2942,2.2,Red,Poor,119
301103,2.6,Orange,Average,27
18292451,3.1,Orange,Average,5
9740,3,Orange,Average,25
301106,2.8,Orange,Average,4
6225,3,Orange,Average,24
301120,3,Orange,Average,30
307850,2.8,Orange,Average,19
18292449,2.6,Orange,Average,35
301116,3.3,Orange,Average,28
8462,2.7,Orange,Average,11
309599,2.7,Orange,Average,29
309499,3,Orange,Average,6
300958,3,Orange,Average,6
301105,2.9,Orange,Average,9
311228,2.9,Orange,Average,5
6226,2.8,Orange,Average,10
311229,2.9,Orange,Average,4
306555,3.3,Orange,Average,26
301110,3,Orange,Average,13
304986,3.5,Yellow,Good,90
311256,0,White,Not rated,3
307847,0,White,Not rated,1
18376492,0,White,Not rated,2
6216,0,White,Not rated,1
313360,0,White,Not rated,2
18490756,0,White,Not rated,1
18375376,0,White,Not rated,3
18089212,0,White,Not rated,1
18375395,0,White,Not rated,0
18237719,0,White,Not rated,1
18082236,0,White,Not rated,2
18375383,0,White,Not rated,0
309979,3,Orange,Average,7
18025093,2.9,Orange,Average,4
307990,2.9,Orange,Average,9
309517,2.9,Orange,Average,6
18489842,0,White,Not rated,0
18350159,0,White,Not rated,1
18375201,0,White,Not rated,0
18025127,0,White,Not rated,2
18478990,0,White,Not rated,0
18433297,0,White,Not rated,0
18472695,0,White,Not rated,0
18415339,0,White,Not rated,3
311683,0,White,Not rated,1
313073,0,White,Not rated,3
18415338,0,White,Not rated,0
18168122,0,White,Not rated,0
18478992,0,White,Not rated,0
18168124,0,White,Not rated,1
18414506,0,White,Not rated,1
18409207,0,White,Not rated,0
6341,3.4,Orange,Average,91
1951,3.2,Orange,Average,151
250,2.8,Orange,Average,83
312753,2.9,Orange,Average,4
312983,3,Orange,Average,4
18492029,0,White,Not rated,0
18489541,0,White,Not rated,0
18486862,0,White,Not rated,1
18492025,0,White,Not rated,0
18352672,0,White,Not rated,0
18489825,0,White,Not rated,0
18340302,0,White,Not rated,0
18489819,0,White,Not rated,0
18175297,0,White,Not rated,2
18034037,0,White,Not rated,0
18175282,0,White,Not rated,3
18489532,0,White,Not rated,0
18277178,0,White,Not rated,1
18408079,0,White,Not rated,2
18232989,0,White,Not rated,0
18492033,0,White,Not rated,0
18489832,0,White,Not rated,0
18467388,0,White,Not rated,0
18175299,0,White,Not rated,1
18337908,0,White,Not rated,1
18463608,0,White,Not rated,2
18489836,0,White,Not rated,0
18277163,0,White,Not rated,2
18489545,0,White,Not rated,0
18277176,0,White,Not rated,1
18175278,0,White,Not rated,1
18489808,0,White,Not rated,2
18446867,0,White,Not rated,0
18486879,0,White,Not rated,0
18489852,0,White,Not rated,0
18489804,0,White,Not rated,0
18489802,0,White,Not rated,0
3207,3.4,Orange,Average,220
4752,3.4,Orange,Average,570
4830,3.8,Yellow,Good,565
4341,3.5,Yellow,Good,498
307237,4.1,Green,Very Good,92
18260028,3.2,Orange,Average,20
18317481,0,White,Not rated,2
18317473,0,White,Not rated,0
18317479,0,White,Not rated,0
18317476,0,White,Not rated,1
18317483,0,White,Not rated,0
312576,3.8,Yellow,Good,727
5347,3.2,Orange,Average,62
300945,2.6,Orange,Average,52
300934,3.2,Orange,Average,16
3223,2.8,Orange,Average,94
307554,2.9,Orange,Average,39
967,3.3,Orange,Average,255
6196,2.7,Orange,Average,47
18381220,3.1,Orange,Average,25
2491,3.1,Orange,Average,16
1041,3.1,Orange,Average,105
982,3,Orange,Average,12
18352186,3.1,Orange,Average,17
9380,3.3,Orange,Average,32
1303,3.4,Orange,Average,101
18168462,3.2,Orange,Average,8
311734,3.4,Orange,Average,68
2291,2.7,Orange,Average,20
9427,3.7,Yellow,Good,78
5874,3.5,Yellow,Good,62
3375,3.7,Yellow,Good,142
312353,3.5,Yellow,Good,41
180,3.6,Yellow,Good,122
18057822,3.5,Yellow,Good,20
6607,3.7,Yellow,Good,128
18247031,4.1,Green,Very Good,155
18264447,3.3,Orange,Average,28
300911,3.2,Orange,Average,15
4090,3.2,Orange,Average,21
5729,2.7,Orange,Average,9
309704,2.8,Orange,Average,13
964,3.3,Orange,Average,97
307333,3.5,Yellow,Good,38
5765,3.8,Yellow,Good,234
18037821,0,White,Not rated,3
18400738,4.3,Green,Very Good,113
307730,3.4,Orange,Average,33
305251,3.1,Orange,Average,18
312087,3.1,Orange,Average,6
18070503,2.7,Orange,Average,31
18454460,3.3,Orange,Average,19
18419902,3.2,Orange,Average,13
307356,2.9,Orange,Average,48
8580,3.1,Orange,Average,25
18324914,3.2,Orange,Average,13
300473,3.3,Orange,Average,79
306250,3.2,Orange,Average,32
18356784,3.3,Orange,Average,11
8373,2.6,Orange,Average,87
308101,3.3,Orange,Average,28
8840,2.6,Orange,Average,69
18228870,3.2,Orange,Average,41
7066,3.5,Yellow,Good,120
305479,3.5,Yellow,Good,107
8845,3.5,Yellow,Good,33
7509,3.8,Yellow,Good,371
302715,2.4,Red,Poor,96
18241509,4.1,Green,Very Good,60
18277003,4.1,Green,Very Good,137
7547,2.6,Orange,Average,34
301236,2.9,Orange,Average,22
18082630,3.3,Orange,Average,27
7548,3.6,Yellow,Good,62
310419,3.5,Yellow,Good,57
4634,3.1,Orange,Average,15
18228874,3.1,Orange,Average,17
18433904,3.2,Orange,Average,10
312145,3.1,Orange,Average,21
304585,2.5,Orange,Average,20
312916,3.1,Orange,Average,7
313006,3,Orange,Average,5
305861,3.2,Orange,Average,7
9026,3.4,Orange,Average,57
309178,3.2,Orange,Average,31
18249097,3,Orange,Average,6
308880,2.9,Orange,Average,8
18382113,3,Orange,Average,4
18241861,3,Orange,Average,8
310162,3.1,Orange,Average,9
303589,2.9,Orange,Average,5
311459,3.4,Orange,Average,25
9053,3.8,Yellow,Good,85
312893,3.5,Yellow,Good,53
18273640,3.7,Yellow,Good,39
308130,3.7,Yellow,Good,39
5663,3.6,Yellow,Good,99
18247005,3.6,Yellow,Good,20
18449827,0,White,Not rated,0
18342574,0,White,Not rated,0
18391689,0,White,Not rated,0
304573,0,White,Not rated,0
304586,0,White,Not rated,2
18449629,0,White,Not rated,0
18451179,0,White,Not rated,0
18451158,0,White,Not rated,0
18451166,0,White,Not rated,0
18238245,0,White,Not rated,1
308110,0,White,Not rated,0
312213,0,White,Not rated,3
18410370,0,White,Not rated,0
18236975,0,White,Not rated,0
18471517,0,White,Not rated,1
304469,0,White,Not rated,0
18451144,0,White,Not rated,0
4084,2.9,Orange,Average,4
310947,3,Orange,Average,5
310989,2.9,Orange,Average,5
18358295,3,Orange,Average,4
18317756,3.1,Orange,Average,8
310936,3.1,Orange,Average,9
308796,3.1,Orange,Average,14
18460320,3,Orange,Average,6
18241893,3,Orange,Average,4
18363053,3,Orange,Average,4
310997,2.7,Orange,Average,11
6629,3.1,Orange,Average,12
302685,2.8,Orange,Average,11
18241860,3.1,Orange,Average,7
2920,3.1,Orange,Average,10
18238281,3.1,Orange,Average,6
18204485,3,Orange,Average,4
18126086,3.1,Orange,Average,8
9031,3,Orange,Average,14
18254532,3,Orange,Average,11
18380219,3.1,Orange,Average,5
18258473,2.6,Orange,Average,6
303602,2.9,Orange,Average,11
18396163,3.5,Yellow,Good,14
18485962,0,White,Not rated,0
18421485,0,White,Not rated,0
18363044,0,White,Not rated,0
18424171,0,White,Not rated,0
18363051,0,White,Not rated,1
18449788,0,White,Not rated,3
18466410,0,White,Not rated,0
18107851,0,White,Not rated,1
18466408,0,White,Not rated,0
18466400,0,White,Not rated,0
18361765,0,White,Not rated,0
18424169,0,White,Not rated,1
18449653,0,White,Not rated,0
18449786,0,White,Not rated,0
18466675,0,White,Not rated,0
18449647,0,White,Not rated,0
18361779,0,White,Not rated,0
18363048,0,White,Not rated,1
310954,0,White,Not rated,1
312413,0,White,Not rated,0
18361767,0,White,Not rated,0
18421473,0,White,Not rated,1
310995,0,White,Not rated,2
18421475,0,White,Not rated,1
18418268,0,White,Not rated,1
18421459,0,White,Not rated,0
18361771,0,White,Not rated,0
18241864,0,White,Not rated,0
18449657,0,White,Not rated,0
18396177,0,White,Not rated,0
18449639,0,White,Not rated,0
18357954,0,White,Not rated,0
310965,0,White,Not rated,2
18418278,0,White,Not rated,1
18449664,0,White,Not rated,0
18480435,0,White,Not rated,3
311009,0,White,Not rated,3
310988,0,White,Not rated,0
18421461,0,White,Not rated,0
310952,0,White,Not rated,0
18449667,0,White,Not rated,0
18449661,0,White,Not rated,0
18449643,0,White,Not rated,0
300791,0,White,Not rated,1
300264,2.8,Orange,Average,22
18425751,3.2,Orange,Average,11
7388,2.9,Orange,Average,8
311485,2.9,Orange,Average,10
2870,3.3,Orange,Average,86
18397908,3,Orange,Average,6
312765,3.2,Orange,Average,12
5879,3.4,Orange,Average,135
304621,3.3,Orange,Average,16
18472788,2.9,Orange,Average,4
309510,2.9,Orange,Average,10
300259,2.8,Orange,Average,7
310430,2.8,Orange,Average,17
300273,2.7,Orange,Average,16
7393,2.8,Orange,Average,12
311451,3.4,Orange,Average,78
7240,2.9,Orange,Average,20
300268,2.7,Orange,Average,66
310328,3.5,Yellow,Good,27
309471,3.5,Yellow,Good,21
18383522,3.7,Yellow,Good,21
18424615,0,White,Not rated,1
18425758,0,White,Not rated,2
18425178,0,White,Not rated,0
18354994,0,White,Not rated,0
18146362,0,White,Not rated,3
18425175,0,White,Not rated,0
18225831,0,White,Not rated,3
18354988,0,White,Not rated,0
18425772,0,White,Not rated,0
18354998,0,White,Not rated,0
18354992,0,White,Not rated,1
309509,0,White,Not rated,1
18423905,0,White,Not rated,0
18357566,0,White,Not rated,2
18425768,0,White,Not rated,0
18025119,0,White,Not rated,0
18472683,0,White,Not rated,0
18425739,0,White,Not rated,1
18468524,0,White,Not rated,0
18354996,0,White,Not rated,0
18229077,0,White,Not rated,2
300275,2.3,Red,Poor,32
9251,2.9,Orange,Average,4
18471235,0,White,Not rated,0
306695,0,White,Not rated,1
9281,0,White,Not rated,1
18432222,0,White,Not rated,0
18471254,0,White,Not rated,0
18371414,0,White,Not rated,0
306678,0,White,Not rated,0
18371416,0,White,Not rated,0
18361199,0,White,Not rated,0
312620,0,White,Not rated,1
18432206,0,White,Not rated,1
311394,0,White,Not rated,2
18471270,0,White,Not rated,0
313349,0,White,Not rated,3
18359302,0,White,Not rated,0
18352287,0,White,Not rated,0
9262,0,White,Not rated,2
18469981,0,White,Not rated,0
18349922,0,White,Not rated,1
18432214,0,White,Not rated,0
310357,0,White,Not rated,2
18429155,0,White,Not rated,0
18471319,0,White,Not rated,0
18471263,0,White,Not rated,0
18432200,0,White,Not rated,0
18430911,0,White,Not rated,0
18354672,0,White,Not rated,0
18352275,0,White,Not rated,0
303500,0,White,Not rated,2
18431998,0,White,Not rated,0
18430900,0,White,Not rated,0
18313125,0,White,Not rated,0
18430579,0,White,Not rated,0
8957,0,White,Not rated,1
9635,0,White,Not rated,2
18352288,0,White,Not rated,0
18349914,0,White,Not rated,1
18430569,0,White,Not rated,0
18361211,0,White,Not rated,0
18471287,0,White,Not rated,0
304393,0,White,Not rated,2
18361217,0,White,Not rated,0
5483,0,White,Not rated,2
9271,0,White,Not rated,0
304610,0,White,Not rated,0
303537,0,White,Not rated,1
18430576,0,White,Not rated,0
304405,0,White,Not rated,0
18471313,0,White,Not rated,0
306710,0,White,Not rated,0
18430570,0,White,Not rated,0
303497,0,White,Not rated,0
18270343,0,White,Not rated,1
18361200,0,White,Not rated,0
18261678,0,White,Not rated,1
18317507,0,White,Not rated,1
9269,0,White,Not rated,2
18363067,0,White,Not rated,1
18371421,0,White,Not rated,1
304809,0,White,Not rated,0
304769,0,White,Not rated,1
304803,0,White,Not rated,1
18261151,0,White,Not rated,0
18464636,0,White,Not rated,0
18017260,0,White,Not rated,0
304753,0,White,Not rated,0
18464641,0,White,Not rated,0
304822,0,White,Not rated,0
18312665,0,White,Not rated,0
9181,0,White,Not rated,0
18435332,0,White,Not rated,0
18261710,0,White,Not rated,0
18312662,0,White,Not rated,0
18322599,0,White,Not rated,0
9226,0,White,Not rated,0
18434072,0,White,Not rated,0
305699,0,White,Not rated,0
9194,0,White,Not rated,0
304888,0,White,Not rated,0
306177,0,White,Not rated,0
18261708,0,White,Not rated,0
9173,0,White,Not rated,0
304831,0,White,Not rated,0
9176,0,White,Not rated,1
18233572,0,White,Not rated,1
18464649,0,White,Not rated,0
18375389,0,White,Not rated,0
18466387,0,White,Not rated,0
304782,0,White,Not rated,0
18261719,0,White,Not rated,0
18466389,0,White,Not rated,0
18378051,0,White,Not rated,0
7484,0,White,Not rated,1
18464634,0,White,Not rated,0
18464647,0,White,Not rated,0
18371391,0,White,Not rated,0
18017240,0,White,Not rated,1
18464640,0,White,Not rated,0
18261161,0,White,Not rated,0
18464638,0,White,Not rated,0
302694,3,Orange,Average,8
18358184,3.4,Orange,Average,23
8715,3,Orange,Average,7
641,2.6,Orange,Average,23
308033,2.9,Orange,Average,4
307099,3.2,Orange,Average,15
18312575,3,Orange,Average,4
18312652,3.1,Orange,Average,13
310666,2.8,Orange,Average,8
7434,3,Orange,Average,7
305859,3,Orange,Average,4
308037,3.2,Orange,Average,16
18435837,3.2,Orange,Average,10
18441658,3.4,Orange,Average,13
558,2.8,Orange,Average,12
300485,2.8,Orange,Average,12
7416,3.3,Orange,Average,30
301927,3.1,Orange,Average,10
18288199,3.1,Orange,Average,15
301931,2.8,Orange,Average,12
311385,2.6,Orange,Average,32
18175322,3,Orange,Average,7
7419,2.8,Orange,Average,20
9280,3.1,Orange,Average,21
18241874,3.2,Orange,Average,14
303250,2.8,Orange,Average,14
313163,0,White,Not rated,0
18398504,0,White,Not rated,0
301932,0,White,Not rated,1
18312572,0,White,Not rated,0
18371399,0,White,Not rated,0
18431177,0,White,Not rated,0
18371405,0,White,Not rated,0
312926,0,White,Not rated,1
18349241,0,White,Not rated,0
18431181,0,White,Not rated,0
18431187,0,White,Not rated,0
18393288,0,White,Not rated,0
8718,0,White,Not rated,2
18462571,0,White,Not rated,0
18460302,0,White,Not rated,0
18431183,0,White,Not rated,1
301925,0,White,Not rated,1
301885,0,White,Not rated,3
18295497,0,White,Not rated,2
18460299,0,White,Not rated,0
1973,0,White,Not rated,2
18369770,0,White,Not rated,0
312848,0,White,Not rated,0
18474850,0,White,Not rated,0
18429186,0,White,Not rated,0
18312656,0,White,Not rated,2
18416741,0,White,Not rated,0
18425182,0,White,Not rated,1
18464625,0,White,Not rated,0
18435330,0,White,Not rated,0
18435326,0,White,Not rated,0
18464648,0,White,Not rated,0
18464629,0,White,Not rated,0
18435322,0,White,Not rated,0
18014151,0,White,Not rated,0
18375378,0,White,Not rated,0
310408,2.7,Orange,Average,38
1185,2.8,Orange,Average,105
5536,2.8,Orange,Average,11
18393213,2.9,Orange,Average,4
308336,3.1,Orange,Average,13
637,3,Orange,Average,38
313159,3.2,Orange,Average,9
3608,3,Orange,Average,71
3636,3,Orange,Average,12
312790,3.1,Orange,Average,8
5537,3.1,Orange,Average,14
308347,3.2,Orange,Average,14
2602,3.1,Orange,Average,11
3638,3,Orange,Average,27
18017281,3.4,Orange,Average,29
3607,2.5,Orange,Average,94
3069,3.1,Orange,Average,14
18268390,3.7,Yellow,Good,142
196,3.7,Yellow,Good,177
5487,3.9,Yellow,Good,104
308331,3.6,Yellow,Good,103
18126080,3.6,Yellow,Good,58
148,3.6,Yellow,Good,142
18412898,0,White,Not rated,2
5528,0,White,Not rated,1
17953929,0,White,Not rated,1
18355121,0,White,Not rated,0
9210,0,White,Not rated,1
2703,0,White,Not rated,1
18478963,0,White,Not rated,0
2232,2.4,Red,Poor,184
2775,4.4,Green,Very Good,1293
311623,2.8,Orange,Average,21
311077,3.1,Orange,Average,110
492,3.4,Orange,Average,89
304030,3.3,Orange,Average,32
18366028,3.4,Orange,Average,42
18168143,3.3,Orange,Average,32
18294246,3.4,Orange,Average,24
2370,2.8,Orange,Average,23
3893,3.4,Orange,Average,85
5366,2.9,Orange,Average,45
18037828,3.4,Orange,Average,80
2377,2.7,Orange,Average,66
18384151,3.2,Orange,Average,31
2966,2.7,Orange,Average,261
257,3.3,Orange,Average,211
2380,3.4,Orange,Average,84
18285222,3.4,Orange,Average,49
309463,3.4,Orange,Average,80
18219550,3.4,Orange,Average,60
3230,3.4,Orange,Average,131
309542,3.4,Orange,Average,391
2965,3.9,Yellow,Good,813
3372,3.7,Yellow,Good,459
312223,3.6,Yellow,Good,426
8828,3.5,Yellow,Good,50
2524,3.6,Yellow,Good,69
18458640,3.8,Yellow,Good,22
2532,3.6,Yellow,Good,87
5368,3.8,Yellow,Good,201
18272383,3.6,Yellow,Good,139
18332018,3.8,Yellow,Good,121
18423901,3.8,Yellow,Good,23
1969,3.7,Yellow,Good,151
18455548,3.8,Yellow,Good,29
310126,3.5,Yellow,Good,82
5291,3.5,Yellow,Good,34
3522,3.8,Yellow,Good,99
18345519,3.9,Yellow,Good,155
305967,3.7,Yellow,Good,294
18432015,3.6,Yellow,Good,22
18204820,3.8,Yellow,Good,457
18361244,3.5,Yellow,Good,13
9561,4.1,Green,Very Good,937
18466059,4,Green,Very Good,20
18361780,4.2,Green,Very Good,42
18208880,4.1,Green,Very Good,156
307620,4,Green,Very Good,537
302242,4,Green,Very Good,277
310348,2.7,Orange,Average,24
309680,2.9,Orange,Average,8
1508,3.2,Orange,Average,88
18312565,3,Orange,Average,5
311553,3.3,Orange,Average,47
7720,3.3,Orange,Average,62
308332,2.7,Orange,Average,16
306331,2.9,Orange,Average,4
18303863,2.7,Orange,Average,15
212,2.8,Orange,Average,95
304183,2.8,Orange,Average,14
1915,3,Orange,Average,7
5901,3,Orange,Average,12
311824,3.1,Orange,Average,7
18376488,3.3,Orange,Average,13
300013,2.9,Orange,Average,9
181,3.4,Orange,Average,127
18277019,3.1,Orange,Average,10
7721,2.9,Orange,Average,44
308334,2.9,Orange,Average,28
309675,2.9,Orange,Average,5
300020,2.9,Orange,Average,6
7717,2.7,Orange,Average,14
303547,3.2,Orange,Average,27
18228903,2.8,Orange,Average,4
18428200,3,Orange,Average,8
18144480,2.8,Orange,Average,21
302945,3.6,Yellow,Good,129
18471283,3.5,Yellow,Good,29
18337892,3.8,Yellow,Good,17
